Date,AAPL Close Price,AAPL Open Price,NASDAQ,DJIA,S&P 500,Real GDP ($B),Unemployment Rate,Interest Rate,CPI
2013-01-08,67.87100000000001,68.375,3091.81,13328.85,1457.15,16239.138,7.7,0.15,97.1326951231346
2013-01-09,66.808,67.533,3105.81,13390.51,1461.02,16239.138,7.7,0.14,97.1326951231346
2013-01-10,67.63600000000001,68.28699999999999,3121.76,13471.22,1472.12,16239.138,7.7,0.14,97.1326951231346
2013-01-11,67.222,67.331,3125.63,13488.43,1472.05,16239.138,7.7,0.14,97.1326951231346
2013-01-14,64.827,64.945,3117.5,13507.32,1470.68,16239.138,7.7,0.14,97.1326951231346
2013-01-15,62.781000000000006,64.382,3110.78,13534.89,1472.34,16239.138,7.7,0.15,97.1326951231346
2013-01-16,65.383,63.907,3117.54,13511.23,1472.63,16239.138,7.7,0.14,97.1326951231346
2013-01-17,64.945,65.931,3136.0,13596.02,1480.94,16239.138,7.7,0.14,97.1326951231346
2013-01-18,64.601,64.407,3134.71,13649.7,1485.98,16239.138,7.7,0.14,97.1326951231346
2013-01-22,65.21600000000001,65.188,3143.18,13712.21,1492.56,16239.138,7.7,0.14,97.1326951231346
2013-01-23,66.411,65.73899999999999,3153.67,13779.33,1494.81,16239.138,7.7,0.13,97.1326951231346
2013-01-24,58.20399999999999,59.431000000000004,3130.38,13825.33,1494.82,16239.138,7.7,0.15,97.1326951231346
2013-01-25,56.833999999999996,58.358999999999995,3149.71,13895.98,1502.96,16239.138,7.7,0.14,97.1326951231346
2013-01-28,58.12,56.566,3154.3,13881.93,1500.18,16239.138,7.7,0.14,97.1326951231346
2013-01-29,59.208,59.238,3153.66,13954.42,1507.84,16239.138,7.7,0.12,97.1326951231346
2013-01-30,59.022,59.044,3142.31,13910.42,1501.96,16239.138,7.7,0.12,97.1326951231346
2013-01-31,58.846000000000004,59.041000000000004,3142.13,13860.58,1498.11,16239.138,7.7,0.15,97.1326951231346
2013-02-01,58.607,59.317,3179.1,14009.79,1513.17,16239.138,7.7,0.14,97.9533113658514
2013-02-04,57.148,58.644,3131.17,13880.08,1495.71,16239.138,7.7,0.13,97.9533113658514
2013-02-05,59.151,57.37,3171.58,13979.3,1511.29,16239.138,7.7,0.13,97.9533113658514
2013-02-06,59.09,58.975,3168.48,13986.52,1512.12,16239.138,7.7,0.13,97.9533113658514
2013-02-07,60.845,60.203,3165.13,13944.05,1509.39,16239.138,7.7,0.13,97.9533113658514
2013-02-08,61.725,61.597,3193.87,13992.97,1517.93,16239.138,7.7,0.14,97.9533113658514
2013-02-11,62.369,61.92100000000001,3192.0,13971.24,1517.01,16239.138,7.7,0.14,97.9533113658514
2013-02-12,60.803999999999995,62.313,3186.49,14018.7,1519.43,16239.138,7.7,0.13,97.9533113658514
2013-02-13,60.68899999999999,60.716,3196.88,13982.91,1520.33,16239.138,7.7,0.14,97.9533113658514
2013-02-14,60.63399999999999,60.365,3198.66,13973.39,1521.38,16239.138,7.7,0.14,97.9533113658514
2013-02-15,59.798,60.927,3192.03,13981.76,1519.79,16239.138,7.7,0.16,97.9533113658514
2013-02-19,59.776,59.92100000000001,3213.59,14035.67,1530.94,16239.138,7.7,0.15,97.9533113658514
2013-02-20,58.32899999999999,59.479,3164.41,13927.54,1511.95,16239.138,7.7,0.15,97.9533113658514
2013-02-21,57.966,57.958,3131.49,13880.62,1502.42,16239.138,7.7,0.16,97.9533113658514
2013-02-22,58.583999999999996,58.381,3161.82,14000.57,1515.6,16239.138,7.7,0.16,97.9533113658514
2013-02-25,57.541000000000004,58.98,3116.25,13784.17,1487.85,16239.138,7.7,0.15,97.9533113658514
2013-02-26,58.346000000000004,57.678000000000004,3129.65,13900.13,1496.94,16239.138,7.7,0.14,97.9533113658514
2013-02-27,57.772,58.273999999999994,3162.26,14075.37,1515.99,16239.138,7.7,0.14,97.9533113658514
2013-02-28,57.36,57.705,3160.19,14054.49,1514.68,16239.138,7.7,0.14,97.9533113658514
2013-03-01,55.942,56.919,3169.74,14089.66,1518.2,16239.138,7.5,0.14,98.2094111392854
2013-03-04,54.585,55.593,3182.03,14127.82,1525.2,16239.138,7.5,0.16,98.2094111392854
2013-03-05,56.027,54.772,3224.13,14253.77,1539.79,16239.138,7.5,0.15,98.2094111392854
2013-03-06,55.31399999999999,56.465,3222.37,14296.24,1541.46,16239.138,7.5,0.15,98.2094111392854
2013-03-07,55.95399999999999,55.167,3232.09,14329.49,1544.26,16239.138,7.5,0.16,98.2094111392854
2013-03-08,56.103,55.854,3244.37,14397.07,1551.18,16239.138,7.5,0.15,98.2094111392854
2013-03-11,56.9,55.842,3252.87,14447.29,1556.22,16239.138,7.5,0.16,98.2094111392854
2013-03-12,55.676,56.608999999999995,3242.32,14450.06,1552.48,16239.138,7.5,0.15,98.2094111392854
2013-03-13,55.666000000000004,55.678999999999995,3245.12,14455.28,1554.52,16239.138,7.5,0.14,98.2094111392854
2013-03-14,56.206,56.247,3258.93,14539.14,1563.23,16239.138,7.5,0.15,98.2094111392854
2013-03-15,57.657,56.909,3249.07,14514.11,1560.7,16239.138,7.5,0.16,98.2094111392854
2013-03-18,59.221000000000004,57.36600000000001,3237.59,14452.06,1552.1,16239.138,7.5,0.16,98.2094111392854
2013-03-19,59.06,59.714,3229.1,14455.82,1548.34,16239.138,7.5,0.15,98.2094111392854
2013-03-20,58.75,59.442,3254.19,14511.73,1558.71,16239.138,7.5,0.15,98.2094111392854
2013-03-21,58.833,58.507,3222.6,14421.49,1545.8,16239.138,7.5,0.16,98.2094111392854
2013-03-22,60.027,59.073,3245.0,14512.03,1556.89,16239.138,7.5,0.15,98.2094111392854
2013-03-25,60.243,60.386,3235.3,14447.75,1551.69,16239.138,7.5,0.15,98.2094111392854
2013-03-26,59.926,60.483999999999995,3252.48,14559.65,1563.77,16239.138,7.5,0.14,98.2094111392854
2013-03-27,58.75,59.317,3256.52,14526.16,1562.85,16239.138,7.5,0.12,98.2094111392854
2013-03-28,57.523,58.456,3267.52,14578.54,1569.19,16239.138,7.5,0.13,98.2094111392854
2013-04-01,55.74,57.458999999999996,3239.17,14572.85,1562.17,16403.18,7.6,0.16,98.1073087584435
2013-04-02,55.852,55.568000000000005,3254.86,14662.01,1570.25,16403.18,7.6,0.15,98.1073087584435
2013-04-03,56.138000000000005,56.056999999999995,3218.6,14550.35,1553.69,16403.18,7.6,0.14,98.1073087584435
2013-04-04,55.582,56.368,3224.98,14606.11,1559.98,16403.18,7.6,0.14,98.1073087584435
2013-04-05,54.995,55.167,3203.86,14565.25,1553.28,16403.18,7.6,0.15,98.1073087584435
2013-04-08,55.388999999999996,55.211000000000006,3222.25,14613.48,1563.07,16403.18,7.6,0.15,98.1073087584435
2013-04-09,55.488,55.407,3237.86,14673.46,1568.61,16403.18,7.6,0.15,98.1073087584435
2013-04-10,56.621,55.645,3297.25,14802.24,1587.73,16403.18,7.6,0.15,98.1073087584435
2013-04-11,56.442,56.364,3300.16,14865.14,1593.37,16403.18,7.6,0.15,98.1073087584435
2013-04-12,55.854,56.42,3294.95,14865.06,1588.85,16403.18,7.6,0.15,98.1073087584435
2013-04-15,54.56,55.49100000000001,3216.49,14599.2,1552.36,16403.18,7.6,0.15,98.1073087584435
2013-04-16,55.391999999999996,54.783,3264.63,14756.78,1574.57,16403.18,7.6,0.15,98.1073087584435
2013-04-17,52.346000000000004,54.61600000000001,3204.67,14618.59,1552.01,16403.18,7.6,0.15,98.1073087584435
2013-04-18,50.946000000000005,52.623999999999995,3166.36,14537.14,1541.61,16403.18,7.6,0.15,98.1073087584435
2013-04-19,50.748999999999995,50.417,3206.06,14547.51,1555.25,16403.18,7.6,0.15,98.1073087584435
2013-04-22,51.81,51.071000000000005,3233.55,14567.17,1562.5,16403.18,7.6,0.15,98.1073087584435
2013-04-23,52.778,52.501000000000005,3269.33,14719.46,1578.78,16403.18,7.6,0.14,98.1073087584435
2013-04-24,52.69,51.141999999999996,3269.65,14676.3,1578.79,16403.18,7.6,0.13,98.1073087584435
2013-04-25,53.068999999999996,53.43899999999999,3289.99,14700.8,1585.16,16403.18,7.6,0.13,98.1073087584435
2013-04-26,54.216,53.255,3279.26,14712.55,1582.24,16403.18,7.6,0.13,98.1073087584435
2013-04-29,55.895,54.653,3307.02,14818.75,1593.61,16403.18,7.6,0.13,98.1073087584435
2013-04-30,57.538000000000004,56.543,3328.79,14839.8,1597.57,16403.18,7.6,0.14,98.1073087584435
2013-05-01,57.086999999999996,57.756,3299.13,14700.95,1582.7,16403.18,7.5,0.14,98.2819797736027
2013-05-02,57.897,57.411,3340.62,14831.58,1597.59,16403.18,7.5,0.15,98.2819797736027
2013-05-03,58.475,58.647,3378.63,14973.96,1614.42,16403.18,7.5,0.14,98.2819797736027
2013-05-06,59.87,59.22,3392.97,14968.89,1617.5,16403.18,7.5,0.14,98.2819797736027
2013-05-07,59.604,60.425,3396.63,15056.2,1625.96,16403.18,7.5,0.12,98.2819797736027
2013-05-08,60.277,59.653,3413.27,15105.12,1632.69,16403.18,7.5,0.12,98.2819797736027
2013-05-09,59.751000000000005,60.148999999999994,3409.17,15082.62,1626.67,16403.18,7.5,0.12,98.2819797736027
2013-05-10,59.255,59.908,3436.58,15118.49,1633.7,16403.18,7.5,0.12,98.2819797736027
2013-05-13,59.488,59.062,3438.79,15091.68,1633.77,16403.18,7.5,0.12,98.2819797736027
2013-05-14,58.06399999999999,59.371,3462.61,15215.25,1650.34,16403.18,7.5,0.11,98.2819797736027
2013-05-15,56.098,57.449,3471.62,15275.69,1658.78,16403.18,7.5,0.12,98.2819797736027
2013-05-16,56.849,55.367,3465.24,15233.22,1650.47,16403.18,7.5,0.11,98.2819797736027
2013-05-17,56.674,57.435,3498.97,15354.4,1667.47,16403.18,7.5,0.1,98.2819797736027
2013-05-20,57.94,56.497,3496.43,15335.28,1666.29,16403.18,7.5,0.1,98.2819797736027
2013-05-21,57.512,57.315,3502.12,15387.58,1669.16,16403.18,7.5,0.09,98.2819797736027
2013-05-22,57.733000000000004,58.088,3463.3,15307.17,1655.35,16403.18,7.5,0.08,98.2819797736027
2013-05-23,57.836999999999996,57.026,3459.42,15294.5,1650.51,16403.18,7.5,0.08,98.2819797736027
2013-05-24,58.233000000000004,57.672,3459.14,15303.1,1649.6,16403.18,7.5,0.09,98.2819797736027
2013-05-28,57.743,58.85,3488.89,15409.39,1660.06,16403.18,7.5,0.09,98.2819797736027
2013-05-29,58.20399999999999,57.556999999999995,3467.52,15302.8,1648.36,16403.18,7.5,0.08,98.2819797736027
2013-05-30,59.071999999999996,58.297,3491.3,15324.53,1654.41,16403.18,7.5,0.08,98.2819797736027
2013-05-31,58.83,59.193000000000005,3455.91,15115.57,1630.74,16403.18,7.5,0.09,98.2819797736027
2013-06-03,58.96,58.961000000000006,3465.37,15254.03,1640.42,16403.18,7.5,0.1,98.2819797736027
2013-06-04,58.777,59.286,3445.26,15177.54,1631.38,16403.18,7.5,0.11,98.2819797736027
2013-06-05,58.227,58.297,3401.48,14960.59,1608.9,16403.18,7.5,0.09,98.2819797736027
2013-06-06,57.355,58.273,3424.05,15040.62,1622.56,16403.18,7.5,0.1,98.2819797736027
2013-06-07,57.794,57.099,3469.22,15248.12,1643.38,16403.18,7.5,0.09,98.2819797736027
2013-06-10,57.413000000000004,58.175,3473.77,15238.59,1642.81,16403.18,7.5,0.09,98.2819797736027
2013-06-11,57.24,57.001000000000005,3436.95,15122.02,1626.13,16403.18,7.5,0.09,98.2819797736027
2013-06-12,56.536,57.492,3400.43,14995.23,1612.52,16403.18,7.5,0.08,98.2819797736027
2013-06-13,57.027,56.576,3445.37,15176.08,1636.36,16403.18,7.5,0.09,98.2819797736027
2013-06-14,56.254,56.956,3423.56,15070.18,1626.73,16403.18,7.5,0.1,98.2819797736027
2013-06-17,56.51,56.43899999999999,3452.13,15179.85,1639.04,16403.18,7.5,0.11,98.2819797736027
2013-06-18,56.48,56.453,3482.18,15318.23,1651.81,16403.18,7.5,0.12,98.2819797736027
2013-06-19,55.333999999999996,56.433,3443.2,15112.19,1628.93,16403.18,7.5,0.1,98.2819797736027
2013-06-20,54.528,54.851000000000006,3364.63,14758.32,1588.19,16403.18,7.5,0.1,98.2819797736027
2013-06-21,54.093,54.743,3357.25,14799.4,1592.43,16403.18,7.5,0.1,98.2819797736027
2013-06-24,52.656000000000006,53.292,3320.76,14659.56,1573.09,16403.18,7.5,0.1,98.2819797736027
2013-06-25,52.668,53.07,3347.89,14760.31,1588.03,16403.18,7.5,0.09,98.2819797736027
2013-06-26,52.07,52.836999999999996,3376.22,14910.14,1603.26,16403.18,7.5,0.09,98.2819797736027
2013-06-27,51.511,52.225,3401.86,15024.49,1613.2,16403.18,7.5,0.09,98.2819797736027
2013-06-28,52.174,51.492,3403.25,14909.6,1606.28,16403.18,7.5,0.07,98.2819797736027
2013-07-01,53.532,52.677,3434.49,14974.96,1614.96,16531.685,7.3,0.1,98.5566436162807
2013-07-02,54.743,53.626999999999995,3433.4,14932.41,1614.08,16531.685,7.3,0.1,98.5566436162807
2013-07-03,55.04600000000001,55.052,3443.67,14988.55,1615.41,16531.685,7.3,0.1,98.5566436162807
2013-07-05,54.603,54.992,3479.38,15135.84,1631.89,16531.685,7.3,0.1,98.5566436162807
2013-07-08,54.295,54.95399999999999,3484.83,15224.69,1640.46,16531.685,7.3,0.1,98.5566436162807
2013-07-09,55.248000000000005,54.104,3504.26,15300.34,1652.32,16531.685,7.3,0.1,98.5566436162807
2013-07-10,55.037,54.888999999999996,3520.76,15291.66,1652.62,16531.685,7.3,0.09,98.5566436162807
2013-07-11,55.895,55.326,3578.3,15460.92,1675.02,16531.685,7.3,0.09,98.5566436162807
2013-07-12,55.792,55.943000000000005,3600.08,15464.3,1680.19,16531.685,7.3,0.09,98.5566436162807
2013-07-15,55.915,55.595,3607.49,15484.26,1682.5,16531.685,7.3,0.09,98.5566436162807
2013-07-16,56.275,55.793,3598.5,15451.85,1676.26,16531.685,7.3,0.09,98.5566436162807
2013-07-17,56.29,56.211000000000006,3610.0,15470.52,1680.91,16531.685,7.3,0.09,98.5566436162807
2013-07-18,56.478,56.691,3611.28,15548.54,1689.37,16531.685,7.3,0.09,98.5566436162807
2013-07-19,55.586999999999996,56.653999999999996,3587.61,15543.74,1692.09,16531.685,7.3,0.09,98.5566436162807
2013-07-22,55.766000000000005,56.18,3600.39,15545.55,1695.53,16531.685,7.3,0.09,98.5566436162807
2013-07-23,54.809,55.729,3579.27,15567.74,1692.39,16531.685,7.3,0.09,98.5566436162807
2013-07-24,57.623999999999995,57.418,3579.6,15542.24,1685.94,16531.685,7.3,0.09,98.5566436162807
2013-07-25,57.36,57.652,3605.19,15555.61,1690.25,16531.685,7.3,0.09,98.5566436162807
2013-07-26,57.69,56.943999999999996,3613.16,15558.83,1691.65,16531.685,7.3,0.09,98.5566436162807
2013-07-29,58.577,57.665,3599.14,15521.97,1685.33,16531.685,7.3,0.08,98.5566436162807
2013-07-30,59.3,58.858999999999995,3616.47,15520.59,1685.96,16531.685,7.3,0.09,98.5566436162807
2013-07-31,59.195,59.516999999999996,3626.37,15499.54,1685.73,16531.685,7.3,0.09,98.5566436162807
2013-08-01,59.739,59.601000000000006,3675.74,15628.02,1706.87,16531.685,7.2,0.08,98.6752005130434
2013-08-02,60.506,59.913000000000004,3689.59,15658.36,1709.67,16531.685,7.2,0.09,98.6752005130434
2013-08-05,61.41,60.787,3692.95,15612.13,1707.14,16531.685,7.2,0.08,98.6752005130434
2013-08-06,60.86,61.224,3665.77,15518.74,1697.37,16531.685,7.2,0.09,98.6752005130434
2013-08-07,60.824,60.67100000000001,3654.01,15470.67,1690.91,16531.685,7.2,0.09,98.6752005130434
2013-08-08,60.705,61.077,3669.12,15498.32,1697.48,16531.685,7.2,0.09,98.6752005130434
2013-08-09,59.841,60.388999999999996,3660.11,15425.51,1691.42,16531.685,7.2,0.08,98.6752005130434
2013-08-12,61.538000000000004,60.159,3669.95,15419.68,1689.47,16531.685,7.2,0.08,98.6752005130434
2013-08-13,64.464,62.011,3684.44,15451.01,1694.16,16531.685,7.2,0.08,98.6752005130434
2013-08-14,65.641,65.557,3669.27,15337.66,1685.39,16531.685,7.2,0.09,98.6752005130434
2013-08-15,65.561,65.366,3606.12,15112.19,1661.32,16531.685,7.2,0.08,98.6752005130434
2013-08-16,66.143,65.85600000000001,3602.78,15081.47,1655.83,16531.685,7.2,0.09,98.6752005130434
2013-08-19,66.857,66.411,3589.09,15010.74,1646.06,16531.685,7.2,0.09,98.6752005130434
2013-08-20,65.98100000000001,67.118,3613.59,15002.99,1652.35,16531.685,7.2,0.09,98.6752005130434
2013-08-21,66.14699999999999,66.311,3599.79,14897.55,1642.8,16531.685,7.2,0.08,98.6752005130434
2013-08-22,66.23,66.492,3638.71,14963.74,1656.96,16531.685,7.2,0.09,98.6752005130434
2013-08-23,65.97399999999999,66.271,3657.79,15010.51,1663.5,16531.685,7.2,0.08,98.6752005130434
2013-08-26,66.23,65.936,3657.57,14946.46,1656.78,16531.685,7.2,0.08,98.6752005130434
2013-08-27,64.333,65.574,3578.52,14776.13,1630.48,16531.685,7.2,0.07,98.6752005130434
2013-08-28,64.642,63.993,3593.35,14824.51,1634.96,16531.685,7.2,0.07,98.6752005130434
2013-08-29,64.744,64.737,3620.3,14840.95,1638.17,16531.685,7.2,0.08,98.6752005130434
2013-08-30,64.529,65.16199999999999,3589.87,14810.31,1632.97,16531.685,7.2,0.07,98.6752005130434
2013-09-03,64.332,64.928,3612.61,14833.96,1639.77,16531.685,7.2,0.09,98.6752005130434
2013-09-04,65.665,65.782,3649.04,14930.87,1653.08,16531.685,7.2,0.08,98.6752005130434
2013-09-05,65.21600000000001,65.869,3658.78,14937.48,1655.08,16531.685,7.2,0.08,98.6752005130434
2013-09-06,65.60300000000001,65.632,3660.01,14922.5,1655.17,16531.685,7.2,0.08,98.6752005130434
2013-09-09,66.649,66.494,3706.18,15063.12,1671.71,16531.685,7.2,0.08,98.6752005130434
2013-09-10,65.131,66.653,3729.02,15191.06,1683.99,16531.685,7.2,0.08,98.6752005130434
2013-09-11,61.586000000000006,61.496,3725.01,15326.6,1689.13,16531.685,7.2,0.08,98.6752005130434
2013-09-12,62.244,61.68899999999999,3715.97,15300.64,1683.42,16531.685,7.2,0.08,98.6752005130434
2013-09-13,61.216,61.801,3722.18,15376.06,1687.99,16531.685,7.2,0.08,98.6752005130434
2013-09-16,59.27,60.703,3717.85,15494.78,1697.6,16531.685,7.2,0.08,98.6752005130434
2013-09-17,59.95399999999999,58.986000000000004,3745.7,15529.73,1704.76,16531.685,7.2,0.08,98.6752005130434
2013-09-18,61.187,60.99100000000001,3783.64,15676.94,1725.52,16531.685,7.2,0.08,98.6752005130434
2013-09-19,62.18899999999999,61.981,3789.38,15636.55,1722.34,16531.685,7.2,0.09,98.6752005130434
2013-09-20,61.544,62.943000000000005,3774.73,15451.09,1709.91,16531.685,7.2,0.08,98.6752005130434
2013-09-23,64.607,65.327,3765.29,15401.38,1701.84,16531.685,7.2,0.09,98.6752005130434
2013-09-24,64.404,65.163,3768.25,15334.59,1697.42,16531.685,7.2,0.09,98.6752005130434
2013-09-25,63.407,64.447,3761.1,15273.26,1692.77,16531.685,7.2,0.08,98.6752005130434
2013-09-26,64.024,63.993,3787.43,15328.3,1698.67,16531.685,7.2,0.08,98.6752005130434
2013-09-27,63.566,63.702,3781.59,15258.24,1691.75,16531.685,7.2,0.08,98.6752005130434
2013-09-30,63.144,63.208999999999996,3771.48,15129.67,1681.55,16531.685,7.2,0.06,98.6752005130434
2013-10-01,64.25399999999999,63.0,3817.98,15191.7,1695.0,16663.649,7.2,0.08,98.5355480830489
2013-10-02,64.46300000000001,63.945,3815.02,15133.14,1693.87,16663.649,7.2,0.07,98.5355480830489
2013-10-03,63.652,64.58800000000001,3774.34,14996.48,1678.66,16663.649,7.2,0.08,98.5355480830489
2013-10-04,63.602,63.714,3807.75,15072.58,1690.5,16663.649,7.2,0.08,98.5355480830489
2013-10-07,64.22399999999999,64.07,3770.38,14936.24,1676.12,16663.649,7.2,0.08,98.5355480830489
2013-10-08,63.328,64.513,3694.83,14776.53,1655.45,16663.649,7.2,0.08,98.5355480830489
2013-10-09,64.074,63.816,3677.78,14802.98,1656.4,16663.649,7.2,0.09,98.5355480830489
2013-10-10,64.47399999999999,64.695,3760.75,15126.07,1692.56,16663.649,7.2,0.09,98.5355480830489
2013-10-11,64.89,64.124,3791.87,15237.11,1703.2,16663.649,7.2,0.1,98.5355480830489
2013-10-14,65.318,64.499,3815.27,15301.26,1710.14,16663.649,7.2,0.1,98.5355480830489
2013-10-15,65.663,65.51100000000001,3794.01,15168.01,1698.06,16663.649,7.2,0.1,98.5355480830489
2013-10-16,65.986,65.942,3839.43,15373.83,1721.54,16663.649,7.2,0.11,98.5355480830489
2013-10-17,66.43,65.836,3863.15,15371.65,1733.15,16663.649,7.2,0.1,98.5355480830489
2013-10-18,67.009,66.624,3914.28,15399.65,1744.5,16663.649,7.2,0.1,98.5355480830489
2013-10-21,68.652,67.385,3920.05,15392.2,1744.66,16663.649,7.2,0.09,98.5355480830489
2013-10-22,68.455,69.316,3929.57,15467.66,1754.67,16663.649,7.2,0.08,98.5355480830489
2013-10-23,69.126,68.339,3907.07,15413.33,1746.38,16663.649,7.2,0.08,98.5355480830489
2013-10-24,70.04,69.131,3928.96,15509.21,1752.07,16663.649,7.2,0.08,98.5355480830489
2013-10-25,69.257,69.962,3943.36,15570.28,1759.77,16663.649,7.2,0.08,98.5355480830489
2013-10-28,69.773,69.661,3940.13,15568.93,1762.11,16663.649,7.2,0.08,98.5355480830489
2013-10-29,68.03399999999999,70.61399999999999,3952.34,15680.35,1771.95,16663.649,7.2,0.08,98.5355480830489
2013-10-30,69.119,68.393,3930.62,15618.76,1763.31,16663.649,7.2,0.08,98.5355480830489
2013-10-31,69.22800000000001,69.533,3919.71,15545.75,1756.54,16663.649,7.2,0.07,98.5355480830489
2013-11-01,68.47800000000001,69.051,3922.04,15615.55,1761.64,16663.649,6.9,0.08,98.3342966960176
2013-11-04,69.361,68.616,3936.59,15639.12,1767.93,16663.649,6.9,0.08,98.3342966960176
2013-11-05,69.188,69.07,3939.86,15618.22,1762.97,16663.649,6.9,0.08,98.3342966960176
2013-11-06,68.991,69.42,3931.95,15746.88,1770.49,16663.649,6.9,0.08,98.3342966960176
2013-11-07,67.876,68.816,3857.33,15593.98,1747.15,16663.649,6.9,0.08,98.3342966960176
2013-11-08,68.945,68.154,3919.23,15761.78,1770.61,16663.649,6.9,0.08,98.3342966960176
2013-11-11,68.744,68.873,3919.79,15783.1,1771.89,16663.649,6.9,0.08,98.3342966960176
2013-11-12,68.876,68.562,3919.92,15750.67,1767.69,16663.649,6.9,0.08,98.3342966960176
2013-11-13,68.954,68.625,3965.58,15821.63,1782.0,16663.649,6.9,0.08,98.3342966960176
2013-11-14,69.954,69.243,3972.74,15876.22,1790.62,16663.649,6.9,0.09,98.3342966960176
2013-11-15,69.532,69.743,3985.97,15961.7,1798.18,16663.649,6.9,0.09,98.3342966960176
2013-11-18,68.691,69.532,3949.07,15976.02,1791.53,16663.649,6.9,0.09,98.3342966960176
2013-11-19,68.812,68.741,3931.55,15967.03,1787.87,16663.649,6.9,0.09,98.3342966960176
2013-11-20,68.212,68.768,3921.27,15900.82,1781.37,16663.649,6.9,0.09,98.3342966960176
2013-11-21,69.021,68.55199999999999,3969.15,16009.99,1795.85,16663.649,6.9,0.09,98.3342966960176
2013-11-22,68.848,68.808,3991.65,16064.77,1804.76,16663.649,6.9,0.09,98.3342966960176
2013-11-25,69.366,69.005,3994.57,16072.54,1802.48,16663.649,6.9,0.09,98.3342966960176
2013-11-26,70.645,69.41,4017.75,16072.8,1802.75,16663.649,6.9,0.09,98.3342966960176
2013-11-27,72.311,71.032,4044.75,16097.33,1807.23,16663.649,6.9,0.09,98.3342966960176
2013-11-29,73.65,72.774,4059.89,16086.41,1805.81,16663.649,6.9,0.07,98.3342966960176
2013-12-02,73.008,73.904,4045.26,16008.77,1800.9,16663.649,6.9,0.09,98.3342966960176
2013-12-03,75.006,73.945,4037.2,15914.62,1795.15,16663.649,6.9,0.09,98.3342966960176
2013-12-04,74.832,74.899,4038.0,15889.77,1792.81,16663.649,6.9,0.09,98.3342966960176
2013-12-05,75.21600000000001,75.845,4033.16,15821.51,1785.03,16663.649,6.9,0.09,98.3342966960176
2013-12-06,74.173,74.937,4062.52,16020.2,1805.09,16663.649,6.9,0.09,98.3342966960176
2013-12-09,75.01899999999999,74.289,4068.75,16025.53,1808.37,16663.649,6.9,0.09,98.3342966960176
2013-12-10,74.904,74.64399999999999,4060.49,15973.13,1802.62,16663.649,6.9,0.09,98.3342966960176
2013-12-11,74.34899999999999,75.097,4003.81,15843.53,1782.22,16663.649,6.9,0.08,98.3342966960176
2013-12-12,74.24,74.46300000000001,3998.4,15739.43,1775.5,16663.649,6.9,0.09,98.3342966960176
2013-12-13,73.433,74.547,4000.98,15755.36,1775.32,16663.649,6.9,0.08,98.3342966960176
2013-12-16,73.837,73.51,4029.52,15884.57,1786.54,16663.649,6.9,0.09,98.3342966960176
2013-12-17,73.506,73.61399999999999,4023.68,15875.26,1781.0,16663.649,6.9,0.09,98.3342966960176
2013-12-18,72.94800000000001,72.804,4070.06,16167.97,1810.65,16663.649,6.9,0.09,98.3342966960176
2013-12-19,72.111,72.759,4058.13,16179.08,1809.6,16663.649,6.9,0.09,98.3342966960176
2013-12-20,72.715,72.238,4104.74,16221.14,1818.32,16663.649,6.9,0.09,98.3342966960176
2013-12-23,75.505,75.23,4148.9,16294.61,1827.99,16663.649,6.9,0.09,98.3342966960176
2013-12-24,75.187,75.48,4155.42,16357.55,1833.32,16663.649,6.9,0.08,98.3342966960176
2013-12-26,74.685,75.242,4167.18,16479.88,1842.02,16663.649,6.9,0.08,98.3342966960176
2013-12-27,74.182,74.675,4156.59,16478.41,1841.4,16663.649,6.9,0.08,98.3342966960176
2013-12-30,73.445,73.832,4154.2,16504.29,1841.07,16663.649,6.9,0.08,98.3342966960176
2013-12-31,74.303,73.398,4176.59,16576.66,1848.36,16663.649,6.9,0.07,98.3342966960176
2014-01-02,73.259,73.596,4143.07,16441.35,1831.98,16663.649,6.9,0.08,98.3342966960176
2014-01-03,71.649,73.22399999999999,4131.91,16469.99,1831.37,16663.649,6.9,0.08,98.3342966960176
2014-01-06,72.041,71.181,4113.68,16425.1,1826.77,16663.649,6.9,0.08,98.3342966960176
2014-01-07,71.52600000000001,72.092,4153.18,16530.94,1837.88,16663.649,6.9,0.07,98.3342966960176
2014-01-08,71.979,71.363,4165.61,16462.74,1837.49,16663.649,6.9,0.07,98.3342966960176
2014-01-09,71.059,72.421,4156.19,16444.76,1838.13,16663.649,6.9,0.07,98.3342966960176
2014-01-10,70.584,71.49600000000001,4174.66,16437.05,1842.37,16663.649,6.9,0.07,98.3342966960176
2014-01-13,70.953,70.186,4113.3,16257.94,1819.2,16663.649,6.9,0.07,98.3342966960176
2014-01-14,72.366,71.28399999999999,4183.02,16373.86,1838.88,16663.649,6.9,0.07,98.3342966960176
2014-01-15,73.819,73.31,4214.88,16481.94,1848.38,16663.649,6.9,0.07,98.3342966960176
2014-01-16,73.408,73.494,4218.69,16417.01,1845.89,16663.649,6.9,0.07,98.3342966960176
2014-01-17,71.609,73.041,4197.58,16458.56,1838.7,16663.649,6.9,0.07,98.3342966960176
2014-01-21,72.723,71.639,4225.76,16414.44,1843.8,16663.649,6.9,0.07,98.3342966960176
2014-01-22,73.044,72.964,4243.0,16373.34,1844.86,16663.649,6.9,0.07,98.3342966960176
2014-01-23,73.663,72.837,4218.87,16197.35,1828.46,16663.649,6.9,0.07,98.3342966960176
